;;MTRL-0421;;;;;;;;
22/04/2021 15:00;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:18;00:00:58;0,3;Terminado por 02619994360031;
22/04/2021 15:01;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:20;00:00:41;0,33;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:02;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:18;00:01:19;00:01:37;1,32;Terminado por 02619991201080;
22/04/2021 15:05;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:10;00:00:31;00:00:41;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:08;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:42;00:00:10;00:00:52;0,17;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:09;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:46;00:00:13;00:00:59;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:16;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:12;00:00:34;00:00:46;0,57;Terminado por 02619982619828;
22/04/2021 15:18;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:34;00:00:24;00:00:58;0,4;Terminado por 02619994214783;
22/04/2021 15:20;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:16;00:00:24;00:00:40;0,4;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:21;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:16;00:00:29;00:00:45;0,48;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:24;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:14;00:00:54;0,23;Terminado por 02619994793737;
22/04/2021 15:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:12;00:00:52;0,2;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:13;00:00:27;00:00:40;0,45;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:24;00:00:10;00:00:34;0,17;Terminado por 02619996907668;
22/04/2021 15:42;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61939E+11;Atendida;00:00:37;00:00:36;00:01:13;0,6;Terminado por 0261938731486;
22/04/2021 15:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:14;00:00:41;00:00:55;0,68;Terminado por 02619997524208;
22/04/2021 15:49;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:25;00:00:36;0,42;Terminado por 02619993532584;
22/04/2021 15:51;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:20;00:00:05;00:00:25;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:52;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:08;00:00:02;00:00:10;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:53;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:08;00:00:02;00:00:10;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:53;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:26;00:00:41;0,43;Terminado por 02619988009339;
22/04/2021 15:53;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:37;00:00:52;0,62;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:54;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:17;00:00:47;00:01:04;0,78;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:57;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:24;00:00:04;00:00:28;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 15:58;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:40;00:00:11;00:00:51;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
22/04/2021 16:00;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:08;00:00:29;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 08:49;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:40;00:00:13;00:00:53;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 08:51;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61997E+12;Atendida;00:00:17;00:00:33;00:00:50;0,55;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 08:55;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:24;00:00:12;00:00:36;0,2;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61997E+12;Atendida;00:00:44;00:00:02;00:00:46;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:43;00:00:12;00:00:55;0,2;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:08;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:15;00:00:14;00:00:29;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:20;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:11;00:00:04;00:00:15;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:12;00:00:16;00:00:28;0,27;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:06;00:00:21;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:39;00:00:03;00:00:42;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:09;00:00:20;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:07;00:00:04;00:00:11;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:34;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:27;00:00:31;00:00:58;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:14;00:00:29;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:24;00:00:02;00:00:26;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:03;00:00:22;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61935E+11;Atendida;00:00:09;00:00:18;00:00:27;0,3;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:11;00:00:31;00:00:42;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:18;00:00:14;00:00:32;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:47;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:02;00:00:43;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:03;00:00:24;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:14;00:00:13;00:00:27;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 09:58;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:06;00:00:04;00:00:10;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:01;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:15;00:00:02;00:00:17;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:03;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:05;00:00:03;00:00:08;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:03;00:00:42;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:05;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:14;00:00:27;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:06;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:25;00:00:02;00:00:27;0,03;Terminado por 02619987332646;
23/04/2021 10:06;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:09;00:00:05;00:00:14;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:42;00:00:02;00:00:44;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:11;00:00:52;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:09;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:06;00:00:04;00:00:10;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:13;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:14;00:00:02;00:00:16;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:14;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:42;00:00:11;00:00:53;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:15;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:14;00:00:23;00:00:37;0,38;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:16;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:26;00:00:29;00:00:55;0,48;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:17;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:28;00:00:48;00:01:16;0,8;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:19;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:39;00:00:09;00:00:48;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:20;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:42;00:00:04;00:00:46;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:22;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:06;00:00:10;00:00:16;0,17;Terminado por 02619984440203;
23/04/2021 10:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:20;00:00:39;0,33;Terminado por 02619991414850;
23/04/2021 10:26;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61398E+12;Atendida;00:00:45;00:00:06;00:00:51;0,1;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:32;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:11;00:00:32;00:00:43;0,53;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:33;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:28;00:00:36;00:01:04;0,6;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:14;00:00:11;00:00:25;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 10:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:12;00:00:18;00:00:30;0,3;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 12:24;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61939E+11;Atendida;00:00:19;00:01:11;00:01:30;1,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 13:33;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:33;00:01:12;00:01:45;1,2;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 13:35;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:15;00:00:25;00:00:40;0,42;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 13:37;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:11;00:00:13;00:00:24;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 13:39;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:10;00:00:16;00:00:26;0,27;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 13:44;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:23;00:00:24;00:00:47;0,4;Terminado por 02619988502129;
23/04/2021 13:48;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:37;00:00:49;00:01:26;0,82;Terminado por 02619988644020;
23/04/2021 13:58;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:04;00:00:44;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:00;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:05;00:00:22;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:00;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:03;00:00:44;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:01;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:43;00:00:02;00:00:45;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:38;00:00:07;00:00:45;0,12;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:20;00:00:13;00:00:33;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:05;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:16;00:00:05;00:00:21;0,08;Terminado por 02619999294090;
23/04/2021 14:06;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:13;00:00:31;00:00:44;0,52;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:26;00:00:08;00:00:34;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:07;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61938E+11;Atendida;00:00:26;00:01:36;00:02:02;1,6;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:09;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:11;00:00:30;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:10;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:16;00:00:36;00:00:52;0,6;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:11;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:22;00:00:41;00:01:03;0,68;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:14;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:16;00:00:33;00:00:49;0,55;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:16;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:17;00:00:30;00:00:47;0,5;Terminado por 02619989637966;
23/04/2021 14:17;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61997E+12;Atendida;00:00:20;00:00:08;00:00:28;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:19;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:11;00:00:13;00:00:24;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:20;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:19;00:00:29;00:00:48;0,48;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:23;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:04;00:00:03;00:00:07;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:29;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:21;00:00:03;00:00:24;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:30;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:05;00:00:08;00:00:13;0,13;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:16;00:00:10;00:00:26;0,17;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:42;00:00:01;00:00:43;0,02;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:32;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:43;00:00:07;00:00:50;0,12;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:22;00:00:14;00:00:36;0,23;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:40;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:05;00:00:45;0,08;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:41;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:13;00:00:13;00:00:26;0,22;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:42;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61939E+11;Atendida;00:00:23;00:00:10;00:00:33;0,17;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:43;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:03;00:00:44;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:44;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:19;00:00:11;00:00:30;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:46;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:13;00:00:12;00:00:25;0,2;Terminado por 02619991745512;
23/04/2021 14:46;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:11;00:00:37;00:00:48;0,62;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:47;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61938E+11;Atendida;00:00:22;00:03:28;00:03:50;3,47;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:51;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:02;00:00:42;0,03;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:53;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:03;00:00:44;0,05;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 14:56;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,62E+12;Atendida;00:00:17;00:00:27;00:00:44;0,45;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:03;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:16;00:00:27;00:00:43;0,45;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:18;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:04;00:00:44;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:31;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:14;00:00:33;00:00:47;0,55;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:47;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:13;00:00:32;00:00:45;0,53;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:49;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:16;00:00:09;00:00:25;0,15;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 15:55;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61998E+12;Atendida;00:00:20;00:00:06;00:00:26;0,1;Terminado por 02619981230911;
23/04/2021 16:04;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:41;00:00:00;00:00:41;0;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 16:06;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:11;00:00:51;0,18;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
23/04/2021 16:08;3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);;2,61999E+12;Atendida;00:00:40;00:00:04;00:00:44;0,07;Terminado por 3CX-Montreal-Compras-Recepcao-11-3195-5324 (0098);
